Time_s,GateDisplacement_cm,LiftSpeed_cm_per_s
1.33466658792047,-0,-0
1.35134992026947,-0,-0
1.36803325261848,-0,-0
1.38471658496749,-0,-0
1.40139991731649,-0,-0
1.4180832496655,-0,-0
1.4347665820145,-0,-0
1.45144991436351,-0,-0
1.46813324671252,-0,-0
1.48481657906152,-0,-0
1.50149991141053,-0,-0
1.51818324375953,-0,-0
1.53486657610854,-0,-0
1.55154990845755,-0,-0
1.56823324080655,-0,-0
1.58491657315556,-0,-0
1.60159990550456,-0,-0
1.61828323785357,-0,-0
1.63496657020257,-0,-0
1.65164990255158,-0,-0
1.66833323490059,-0,-0
1.68501656724959,-0,-0
1.7016998995986,-0,-0
1.7183832319476,-0,-0
1.73506656429661,-0,-0
1.75174989664562,-0,-0
1.76843322899462,-0,-0
1.78511656134363,-0,-0
1.80179989369263,-0,-0
1.81848322604164,-0,-0
1.83516655839064,-0,-0
1.85184989073965,-0,-0
1.86853322308866,-0,-0
1.88521655543766,-0,-0
1.90189988778667,-0,-0
1.91858322013567,-0,-0
1.93526655248468,-0,-0
1.95194988483369,-0,-0
1.96863321718269,-0,-0
1.9853165495317,-0,-0
2.0019998818807,-0,-0
2.01868321422971,-0,-0
2.03536654657872,-0,-0
2.05204987892772,-0,-0
2.06873321127673,-0,-0
2.08541654362573,-0,-0
2.10209987597474,-0,-0
2.11878320832374,-0,-0
2.13546654067275,-0,-0
2.15214987302176,-0,-0
2.16883320537076,-0,-0
2.18551653771977,-0,-0
2.20219987006877,-0,-0
2.21888320241778,-0,-0
2.23556653476679,-0,-0
2.25224986711579,-0,-0
2.2689331994648,-0,-0
2.2856165318138,-0,-0
2.30229986416281,-0,-0
2.31898319651182,-0,-0
2.33566652886082,-0,-0
2.35234986120983,-0,-0
2.36903319355883,-0,-0
2.38571652590784,-0,-0
2.40239985825684,-0,-0
2.41908319060585,-0,-0
2.43576652295486,-0,-0
2.45244985530386,-0,-0
2.46913318765287,-0,-0
2.48581652000187,-0,-0
2.50249985235088,-0,-0
2.51918318469989,-0,-0
2.53586651704889,-0,-0
2.5525498493979,-0,-0
2.5692331817469,-0,-0
2.58591651409591,-0,-0
2.60259984644491,-0,-0
2.61928317879392,-0,-0
2.63596651114293,-0,-0
2.65264984349193,-0,-0
2.66933317584094,-0,-0
2.68601650818994,-0,-0
2.70269984053895,-0,-0
2.71938317288796,-0,-0
2.73606650523696,-0,-0
2.75274983758597,-0,-0
2.76943316993497,-0,-0
2.78611650228398,-0,-0
2.80279983463299,-0,-0
2.81948316698199,-0,-0
2.836166499331,-0,-0
2.85284983168,-0,-0
2.86953316402901,-0,-0
2.88621649637801,-0,-0
2.90289982872702,-0,-0
2.91958316107603,-0,-0
2.93626649342503,-0,-0
2.95294982577404,-0,-0
2.96963315812304,-0,-0
2.98631649047205,-0,-0
3.00299982282106,-0,-0
3.01968315517006,-0,-0
3.03636648751907,-0,-0
3.05304981986807,-0,-0
3.06973315221708,-0,-0
3.08641648456608,-0,-0
3.10309981691509,-0,-0
3.1197831492641,-0,-0
3.1364664816131,-0,-0
3.15314981396211,-0,-0
3.16983314631111,-0,-0
3.18651647866012,-0,-0
3.20319981100913,-0,-0
3.21988314335813,-0,-0
3.23656647570714,-0,-0
3.25324980805614,-0,-0
3.26993314040515,-0,-0
3.28661647275415,-0,0.0368363221955212
3.30329980510316,-0,0.110508966586581
3.31998313745217,-0,0.184181610977641
3.33666646980117,-0,0.257854255368684
3.35334980215018,-0,0.405199544150795
3.37003313449918,-0,0.663053799519496
3.38671646684819,0.0147492625368723,0.920908054888189
3.4033997991972,0.0294985250737472,1.17876231025688
3.4200831315462,0.0442477876106195,1.51028921001663
3.43676646389521,0.0589970501474918,1.91548875416744
3.45344979624421,0.103244837758111,2.32068829831823
3.47013312859322,0.162241887905606,2.65221519807799
3.48681646094223,0.206489675516225,2.98374209783775
3.50349979329123,0.265486725663717,3.35210531979302
3.52018312564024,0.339233038348083,3.68363221955275
3.53686645798924,0.427728613569322,4.01515911931251
3.55354979033825,0.501474926253687,4.30984969687673
3.57023312268725,0.560471976401181,4.5308676300499
3.58691645503626,0.64896755162242,4.71504924102754
3.60359978738527,0.737463126843659,4.82555820761411
3.62028311973427,0.811209439528023,4.89923085200516
3.63696645208328,0.899705014749262,4.89923085200517
3.65364978443228,0.988200589970501,4.86239452980964
3.67033311678129,1.09144542772861,4.86239452980964
3.6870164491303,1.16519174041298,4.8255582076141
3.7036997814793,1.23893805309735,4.75188556322305
3.72038311382831,1.32743362831858,4.71504924102753
3.73706644617731,1.40117994100295,4.64137659663648
3.75374977852632,1.47492625368731,4.49403130785436
3.77043311087533,1.53392330383481,4.34668601907225
3.78711644322433,1.60766961651917,4.27301337468119
3.80379977557334,1.68141592920354,4.27301337468119
3.82048310792234,1.75516224188791,4.19934073029014
3.83716644027135,1.8141592920354,4.12566808589909
3.85384977262035,1.87315634218289,4.12566808589909
3.87053310496936,1.94690265486726,4.16250440809462
3.88721643731837,2.02064896755162,4.19934073029015
3.90389976966737,2.09439528023599,4.19934073029015
3.92058310201638,2.15339233038348,4.23617705248567
3.93726643436538,2.22713864306785,4.34668601907225
3.95394976671439,2.30088495575221,4.49403130785437
3.9706330990634,2.37463126843658,4.60454027444096
3.9873164314124,2.44837758112094,4.678212918832
4.00399976376141,2.52212389380531,4.75188556322306
4.02068309611041,2.61061946902655,4.86239452980964
4.03736642845942,2.69911504424779,4.97290349639623
4.05404976080843,2.78761061946903,5.00973981859175
4.07073309315743,2.87610619469027,5.00973981859174
4.08741642550644,2.9646017699115,5.00973981859175
4.10409975785544,3.05309734513274,5.00973981859175
4.12078309020445,3.14159292035398,4.97290349639623
4.13746642255345,3.23008849557522,4.89923085200517
4.15414975490246,3.30383480825959,4.82555820761411
4.17083308725147,3.37758112094395,4.75188556322306
4.18751641960047,3.45132743362832,4.67821291883201
4.20419975194948,3.52507374631269,4.60454027444096
4.22088308429848,3.59882005899705,4.53086763004989
4.23756641664749,3.67256637168142,4.45719498565883
4.25424974899649,3.74631268436578,4.45719498565885
4.2709330813455,3.82005899705015,4.5308676300499
4.28761641369451,3.89380530973451,4.60454027444095
4.30429974604351,3.96755162241888,4.678212918832
4.32098307839252,4.04129793510324,4.75188556322307
4.33766641074152,4.11504424778761,4.82555820761412
4.35434974309053,4.20353982300885,4.89923085200516
4.37103307543954,4.29203539823009,4.97290349639622
4.38771640778854,4.38053097345133,5.00973981859175
4.40439974013755,4.46902654867257,5.00973981859175
4.42108307248655,4.55752212389381,5.00973981859175
4.43776640483556,4.64601769911504,5.00973981859175
4.45444973718457,4.73451327433628,4.97290349639622
4.47113306953357,4.82300884955752,4.89923085200517
4.48781640188258,4.89675516224189,4.86239452980964
4.50449973423158,4.97050147492625,4.82555820761411
4.52118306658059,5.04424778761062,4.75188556322305
4.53786639892959,5.11799410029499,4.67821291883201
4.5545497312786,5.19174041297935,4.60454027444096
4.57123306362761,5.26548672566372,4.53086763004989
4.58791639597661,5.35398230088496,4.45719498565884
4.60459972832562,5.42772861356932,4.42035866346332
4.62128306067462,5.50147492625369,4.42035866346332
4.63796639302363,5.57522123893805,4.4203586634633
4.65464972537264,5.64896755162242,4.42035866346331
4.67133305772164,5.72271386430678,4.42035866346332
4.68801639007065,5.78171091445428,4.42035866346331
4.70469972241965,5.85545722713864,4.45719498565883
4.72138305476866,5.92920353982301,4.53086763004989
4.73806638711766,6.00294985250737,4.60454027444095
4.75474971946667,6.07669616519174,4.64137659663647
4.77143305181568,6.15044247787611,4.64137659663647
4.78811638416468,6.23893805309735,4.678212918832
4.80479971651369,6.32743362831858,4.71504924102752
4.82148304886269,6.41592920353982,4.71504924102752
4.8381663812117,6.50442477876106,4.71504924102752
4.85484971356071,6.57817109144543,4.75188556322305
4.87153304590971,6.65191740412979,4.78872188541858
4.88821637825872,6.72566371681416,4.75188556322307
4.90489971060772,6.79941002949852,4.67821291883202
4.92158304295673,6.87315634218289,4.60454027444095
4.93826637530574,6.94690265486726,4.53086763004989
4.95494970765474,7.0353982300885,4.49403130785437
4.97163304000375,7.10914454277286,4.5308676300499
4.98831637235275,7.18289085545723,4.56770395224541
5.00499970470176,7.25663716814159,4.56770395224542
5.02168303705076,7.33038348082596,4.56770395224543
5.03836636939977,7.40412979351033,4.56770395224543
5.05504970174878,7.47787610619469,4.53086763004989
5.07173303409778,7.56637168141593,4.49403130785436
5.08841636644679,7.64011799410029,4.53086763004989
5.10509969879579,7.71386430678466,4.60454027444094
5.1217830311448,7.78761061946903,4.678212918832
5.13846636349381,7.86135693215339,4.75188556322305
5.15514969584281,7.93510324483776,4.82555820761411
5.17183302819182,8.00884955752212,4.82555820761411
5.18851636054082,8.09734513274336,4.78872188541859
5.20519969288983,8.1858407079646,4.78872188541859
5.22188302523884,8.27433628318584,4.78872188541858
5.23856635758784,8.36283185840708,4.78872188541859
5.25524968993685,8.45132743362832,4.78872188541859
5.27193302228585,8.52507374631268,4.82555820761411
5.28861635463486,8.59882005899705,4.86239452980965
5.30529968698386,8.67256637168142,4.86239452980965
5.32198301933287,8.74631268436578,4.82555820761412
5.33866635168188,8.82005899705015,4.75188556322306
5.35534968403088,8.89380530973451,4.678212918832
5.37203301637989,8.98230088495575,4.64137659663648
5.38871634872889,9.07079646017699,4.64137659663648
5.4053996810779,9.15929203539823,4.60454027444094
5.42208301342691,9.2330383480826,4.56770395224542
5.43876634577591,9.30678466076696,4.56770395224542
5.45544967812492,9.38053097345133,4.56770395224542
5.47213301047392,9.45427728613569,4.53086763004989
5.48881634282293,9.52802359882006,4.45719498565883
5.50549967517193,9.58702064896755,4.38352234126778
5.52218300752094,9.66076696165192,4.34668601907225
5.53886633986995,9.73451327433628,4.34668601907225
5.55554967221895,9.80825958702065,4.34668601907225
5.57223300456796,9.88200589970502,4.34668601907225
5.58891633691696,9.95575221238938,4.34668601907226
5.60559966926597,10.0294985250737,4.42035866346332
5.62228300161498,10.1032448377581,4.49403130785436
5.63896633396398,10.1769911504425,4.49403130785436
5.65564966631299,10.2507374631268,4.49403130785437
5.67233299866199,10.3244837758112,4.49403130785437
5.689016331011,10.3982300884956,4.49403130785436
5.70569966336001,10.4867256637168,4.49403130785436
5.72238299570901,10.5604719764012,4.5308676300499
5.73906632805802,10.6342182890855,4.60454027444095
5.75574966040702,10.7079646017699,4.678212918832
5.77243299275603,10.7817109144543,4.75188556322305
5.78911632510503,10.8554572271386,4.82555820761411
5.80579965745404,10.929203539823,4.82555820761411
5.82248298980305,11.0176991150442,4.78872188541858
5.83916632215205,11.1061946902655,4.78872188541858
5.85584965450106,11.1946902654867,4.78872188541858
5.87253298685006,11.283185840708,4.78872188541858
5.88921631919907,11.3716814159292,4.78872188541858
5.90589965154808,11.4454277286136,4.82555820761411
5.92258298389708,11.5191740412979,4.82555820761411
5.93926631624609,11.5929203539823,4.75188556322307
5.95594964859509,11.6666666666667,4.67821291883201
5.9726329809441,11.740412979351,4.60454027444095
5.9893163132931,11.8141592920354,4.53086763004989
6.00599964564211,11.9026548672566,4.49403130785438
6.02268297799112,11.976401179941,4.5308676300499
6.03936631034012,12.0501474926254,4.56770395224542
6.05604964268913,12.1238938053097,4.56770395224542
6.07273297503813,12.1976401179941,4.56770395224543
6.08941630738714,12.2713864306785,4.56770395224543
6.10609963973615,12.3451327433628,4.53086763004989
6.12278297208515,12.4336283185841,4.49403130785436
6.13946630443416,12.5073746312684,4.53086763004989
6.15614963678316,12.5811209439528,4.60454027444095
6.17283296913217,12.6548672566372,4.678212918832
6.18951630148118,12.7286135693215,4.75188556322305
6.20619963383018,12.8023598820059,4.82555820761411
6.22288296617919,12.8761061946903,4.86239452980964
6.23956629852819,12.9646017699115,4.89923085200516
6.2562496308772,13.0530973451327,4.93606717420069
6.2729329632262,13.141592920354,4.93606717420069
6.28961629557521,13.2300884955752,4.93606717420069
6.30629962792422,13.3185840707965,4.93606717420069
6.32298296027322,13.4070796460177,4.93606717420069
6.33966629262223,13.4955752212389,4.89923085200516
6.35634962497123,13.5693215339233,4.86239452980965
6.37303295732024,13.6430678466077,4.82555820761412
6.38971628966925,13.716814159292,4.75188556322306
6.40639962201825,13.7905604719764,4.678212918832
6.42308295436726,13.8643067846608,4.60454027444096
6.43976628671626,13.9380530973451,4.49403130785437
6.45644961906527,14.0265486725664,4.42035866346331
6.47313295141428,14.1002949852507,4.42035866346331
6.48981628376328,14.1740412979351,4.42035866346332
6.50649961611229,14.2477876106195,4.42035866346332
6.52318294846129,14.3215339233038,4.42035866346331
6.5398662808103,14.3805309734513,4.45719498565884
6.5565496131593,14.4542772861357,4.42035866346331
6.57323294550831,14.5280235988201,4.34668601907225
6.58991627785732,14.6017699115044,4.34668601907225
6.60659961020632,14.6755162241888,4.34668601907225
6.62328294255533,14.7492625368732,4.34668601907225
6.63996627490433,14.8377581120944,4.34668601907225
6.65664960725334,14.8967551622419,4.34668601907225
6.67333293960235,14.9705014749263,4.30984969687673
6.69001627195135,15.0442477876106,4.23617705248567
6.70669960430036,15.117994100295,4.1256680858991
6.72338293664936,15.1917404129793,3.94148647492146
6.74006626899837,15.2507374631268,3.68363221955276
6.75674960134737,15.3244837758112,3.42577796418406
6.77343293369638,15.3834808259587,3.16792370881538
6.79011626604539,15.4424778761062,2.83639680905563
6.80679959839439,15.4867256637168,2.46803358710035
6.8234829307434,15.5162241887906,2.09967036514507
6.8401662630924,15.5457227138643,1.76814346538533
6.85684959544141,15.5604719764012,1.43661656562558
6.87353292779042,15.5752212389381,1.14192598806136
6.89021626013942,15.5752212389381,0.920908054888191
6.90689959248843,15.5752212389381,0.73672644391055
6.92358292483743,15.5752212389381,0.626217477323969
6.94026625718644,15.5752212389381,0.589381155128442
6.95694958953545,15.5752212389381,0.62621747732397
6.97363292188445,15.5899705014749,0.663053799519498
6.99031625423346,15.6047197640118,0.699890121715026
7.00699958658246,15.6194690265487,0.77356276610608
7.02368291893147,15.6342182890855,0.847235410497136
7.04036625128047,15.6637168141593,0.884071732692664
7.05704958362948,15.693215339233,0.884071732692664
7.07373291597849,15.7079646017699,0.847235410497137
7.09041624832749,15.7227138643068,0.77356276610608
7.1070995806765,15.7374631268437,0.699890121715025
7.1237829130255,15.7522123893805,0.62621747732397
7.14046624537451,15.7522123893805,0.515708510737388
7.15714957772352,15.7522123893805,0.368363221955277
7.17383291007252,15.7522123893805,0.257854255368693
7.19051624242153,15.7522123893805,0.184181610977638
7.20719957477053,15.7522123893805,0.110508966586584
7.22388290711954,15.7522123893805,0.0368363221955283
7.24056623946854,15.7522123893805,-0
7.25724957181755,15.7522123893805,-0
7.27393290416656,15.7522123893805,-0
7.29061623651556,15.7522123893805,-0
7.30729956886457,15.7522123893805,-0
7.32398290121357,15.7522123893805,-0
7.34066623356258,15.7522123893805,-0
7.35734956591159,15.7522123893805,-0
7.37403289826059,15.7522123893805,-0
7.3907162306096,15.7522123893805,-0
7.4073995629586,15.7522123893805,-0
7.42408289530761,15.7522123893805,-0
7.44076622765662,15.7522123893805,-0
7.45744956000562,15.7522123893805,-0
7.47413289235463,15.7522123893805,-0
7.49081622470363,15.7522123893805,-0
7.50749955705264,15.7522123893805,-0
7.52418288940164,15.7522123893805,-0
7.54086622175065,15.7522123893805,-0
7.55754955409966,15.7522123893805,-0
7.57423288644866,15.7522123893805,-0
7.59091621879767,15.7522123893805,-0
7.60759955114667,15.7522123893805,-0
7.62428288349568,15.7522123893805,-0
7.64096621584468,15.7522123893805,-0
7.65764954819369,15.7522123893805,-0
7.6743328805427,15.7522123893805,-0
7.6910162128917,15.7522123893805,-0
7.70769954524071,15.7522123893805,-0
7.72438287758971,15.7522123893805,-0
7.74106620993872,15.7522123893805,-0
7.75774954228773,15.7522123893805,-0
7.77443287463673,15.7522123893805,-0.0368363221955273
7.79111620698574,15.7522123893805,-0.0736726443910546
7.80779953933474,15.7522123893805,-0.0736726443910546
7.82448287168375,15.7522123893805,-0.0736726443910546
7.84116620403276,15.7522123893805,-0.0736726443910546
7.85784953638176,15.7522123893805,-0.0736726443910546
7.87453286873077,15.7374631268437,-0.0368363221955263
7.89121620107977,15.7374631268437,1.96139401017111e-15
7.90789953342878,15.7374631268437,1.96139401017111e-15
7.92458286577778,15.7374631268437,1.96139401017111e-15
7.94126619812679,15.7374631268437,1.96139401017111e-15
7.9579495304758,15.7374631268437,1.96139401017111e-15
7.9746328628248,15.7522123893805,0.0368363221955293
7.99131619517381,15.7522123893805,0.0736726443910566
8.00799952752281,15.7522123893805,0.0736726443910566
8.02468285987182,15.7522123893805,0.0736726443910566
8.04136619222083,15.7522123893805,0.0736726443910566
8.05804952456983,15.7522123893805,0.0736726443910566
8.07473285691884,15.7522123893805,0.0368363221955283
8.09141618926784,15.7522123893805,-0
8.10809952161685,15.7522123893805,-0
8.12478285396586,15.7522123893805,-0
8.14146618631486,15.7522123893805,-0
8.15814951866387,15.7522123893805,-0
8.17483285101287,15.7522123893805,-0
8.19151618336188,15.7522123893805,-0
8.20819951571088,15.7522123893805,-0
8.22488284805989,15.7522123893805,-0
8.2415661804089,15.7522123893805,-0
8.2582495127579,15.7522123893805,-0
8.27493284510691,15.7522123893805,-0
8.29161617745591,15.7522123893805,-0
8.30829950980492,15.7522123893805,-0
8.32498284215393,15.7522123893805,-0
8.34166617450293,15.7522123893805,-0
8.35834950685194,15.7522123893805,-0
8.37503283920094,15.7522123893805,-0
8.39171617154995,15.7522123893805,-0
8.40839950389896,15.7522123893805,-0
8.42508283624796,15.7522123893805,-0
8.44176616859697,15.7522123893805,-0
8.45844950094597,15.7522123893805,-0
8.47513283329498,15.7522123893805,-0
8.49181616564398,15.7522123893805,-0
8.50849949799299,15.7522123893805,-0
8.525182830342,15.7522123893805,-0
8.541866162691,15.7522123893805,-0
8.55854949504001,15.7522123893805,-0
8.57523282738901,15.7522123893805,-0
8.59191615973802,15.7522123893805,-0
8.60859949208703,15.7522123893805,-0
8.62528282443603,15.7522123893805,-0
8.64196615678504,15.7522123893805,-0
8.65864948913404,15.7522123893805,-0
8.67533282148305,15.7522123893805,-0
8.69201615383206,15.7522123893805,-0
8.70869948618106,15.7522123893805,-0
8.72538281853007,15.7522123893805,-0
8.74206615087907,15.7522123893805,-0
8.75874948322808,15.7522123893805,-0
8.77543281557708,15.7522123893805,-0
8.79211614792609,15.7522123893805,-0
8.8087994802751,15.7522123893805,-0
8.8254828126241,15.7522123893805,-0
8.84216614497311,15.7522123893805,-0
8.85884947732211,15.7522123893805,-0
8.87553280967112,15.7522123893805,-0
8.89221614202012,15.7522123893805,-0
8.90889947436913,15.7522123893805,-0
8.92558280671814,15.7522123893805,-0
8.94226613906714,15.7522123893805,-0
8.95894947141615,15.7522123893805,-0
8.97563280376515,15.7522123893805,-0
8.99231613611416,15.7522123893805,-0
9.00899946846317,15.7522123893805,-0
9.02568280081217,15.7522123893805,-0
9.04236613316118,15.7522123893805,-0
9.05904946551018,15.7522123893805,-0
9.07573279785919,15.7522123893805,-0
9.0924161302082,15.7522123893805,-0
9.1090994625572,15.7522123893805,-0
9.12578279490621,15.7522123893805,-0
9.14246612725521,15.7522123893805,-0
9.15914945960422,15.7522123893805,-0
9.17583279195322,15.7522123893805,-0
9.19251612430223,15.7522123893805,-0
9.20919945665124,15.7522123893805,-0
9.22588278900024,15.7522123893805,-0
9.24256612134925,15.7522123893805,-0
9.25924945369825,15.7522123893805,-0
9.27593278604726,15.7522123893805,-0
9.29261611839627,15.7522123893805,-0
9.30929945074527,15.7522123893805,-0
9.32598278309428,15.7522123893805,-0
9.34266611544328,15.7522123893805,-0
9.35934944779229,15.7522123893805,-0
9.3760327801413,15.7522123893805,-0
9.3927161124903,15.7522123893805,-0
9.40939944483931,15.7522123893805,-0
9.42608277718831,15.7522123893805,-0
9.44276610953732,15.7522123893805,-0
9.45944944188632,15.7522123893805,-0
9.47613277423533,15.7522123893805,-0
9.49281610658434,15.7522123893805,-0
9.50949943893334,15.7522123893805,-0
9.52618277128235,15.7522123893805,-0
9.54286610363135,15.7522123893805,-0
9.55954943598036,15.7522123893805,-0
9.57623276832937,15.7522123893805,-0
9.59291610067837,15.7522123893805,-0
9.60959943302738,15.7522123893805,-0
9.62628276537638,15.7522123893805,-0
9.64296609772539,15.7522123893805,-0
9.6596494300744,15.7522123893805,-0
9.6763327624234,15.7522123893805,-0
9.69301609477241,15.7522123893805,-0
9.70969942712141,15.7522123893805,-0
9.72638275947042,15.7522123893805,-0
9.74306609181942,15.7522123893805,-0
9.75974942416843,15.7522123893805,-0
9.77643275651744,15.7522123893805,-0
9.79311608886644,15.7522123893805,-0
9.80979942121545,15.7522123893805,-0
9.82648275356445,15.7522123893805,-0
9.84316608591346,15.7522123893805,-0
9.85984941826247,15.7522123893805,-0
9.87653275061147,15.7522123893805,-0
9.89321608296048,15.7522123893805,-0
9.90989941530948,15.7522123893805,-0
9.92658274765849,15.7522123893805,-0
9.9432660800075,15.7522123893805,-0
9.9599494123565,15.7522123893805,-0
9.97663274470551,15.7522123893805,-0
9.99331607705451,15.7522123893805,-0
10.0099994094035,15.7522123893805,-0
