Time_s,GateDisplacement_cm,LiftSpeed_cm_per_s
0,-0,-0
0.0166833334107643,-0,-0
0.0333666668215285,-0,-0
0.0500500002322928,-0,-0
0.0667333336430571,-0,-0
0.0834166670538214,-0,-0
0.100100000464586,-0,-0
0.11678333387535,-0,-0
0.133466667286114,-0,-0
0.150150000696878,-0,-0
0.166833334107643,-0,-0
0.183516667518407,-0,-0
0.200200000929171,-0,-0
0.216883334339936,-0,-0
0.2335666677507,-0,-0
0.250250001161464,-0,-0
0.266933334572228,-0,-0
0.283616667982993,-0,-0
0.300300001393757,-0,-0
0.316983334804521,-0,-0
0.333666668215285,-0,-0
0.35035000162605,-0,-0
0.367033335036814,-0,-0
0.383716668447578,-0,-0
0.400400001858343,-0,-0
0.417083335269107,-0,-0
0.433766668679871,-0,-0
0.450450002090635,-0,-0
0.4671333355014,-0,-0
0.483816668912164,-0,-0
0.500500002322928,-0,-0
0.517183335733692,-0,-0
0.533866669144457,-0,-0
0.550550002555221,-0,-0
0.567233335965985,-0,-0
0.583916669376749,-0,0.0378409467562204
0.600600002787514,-0,0.151363787024899
0.617283336198278,-0,0.340568520806044
0.633966669609042,-0,0.605455148099639
0.650650003019807,-0,0.946023668905692
0.667333336430571,-0,1.3622740832242
0.684016669841335,0.0151515151515143,1.81636544429894
0.700700003252099,0.0454545454545455,2.27045680537368
0.717383336662864,0.0909090909090909,2.72454816644842
0.734066670073628,0.151515151515151,3.17863952752315
0.750750003484392,0.227272727272727,3.63273088859788
0.767433336895156,0.318181818181818,4.08682224967262
0.784116670305921,0.409090909090909,4.46523171723491
0.800800003716685,0.5,4.73011834452851
0.817483337127449,0.590909090909091,4.91932307830965
0.834166670538214,0.681818181818182,5.03284591857833
0.850850003948978,0.772727272727273,5.07068686533455
0.867533337359742,0.863636363636364,4.99500497182209
0.884216670770506,0.93939393939394,4.88148213155342
0.900900004181271,1.01515151515151,4.80580023804096
0.917583337592035,1.09090909090909,4.73011834452851
0.934266671002799,1.16666666666667,4.65443645101605
0.950950004413563,1.24242424242424,4.54091361074736
0.967633337824328,1.3030303030303,4.42739077047867
0.984316671235092,1.37878787878788,4.38954982372245
1.00100000464586,1.45454545454545,4.38954982372247
1.01768333805662,1.53030303030303,4.38954982372246
1.03436667146738,1.60606060606061,4.38954982372245
1.05105000487815,1.66666666666667,4.42739077047868
1.06773333828891,1.74242424242424,4.54091361074737
1.08441667169968,1.81818181818182,4.65443645101606
1.10110000511044,1.89393939393939,4.69227739777229
1.11778333852121,1.96969696969697,4.69227739777228
1.13446667193197,2.04545454545455,4.69227739777228
1.15115000534273,2.13636363636364,4.73011834452852
1.1678333387535,2.22727272727273,4.76795929128475
1.18451667216426,2.31818181818182,4.76795929128474
1.20120000557503,2.39393939393939,4.80580023804096
1.21788333898579,2.46969696969697,4.84364118479718
1.23456667239656,2.54545454545455,4.84364118479719
1.25125000580732,2.62121212121212,4.80580023804097
1.26793333921808,2.6969696969697,4.73011834452851
1.28461667262885,2.77272727272727,4.65443645101604
1.30130000603961,2.86363636363636,4.61659550425981
1.31798333945038,2.93939393939394,4.65443645101604
1.33466667286114,3.01515151515151,4.73011834452851
1.35135000627191,3.09090909090909,4.80580023804097
1.36803333968267,3.16666666666667,4.88148213155342
1.38471667309343,3.24242424242424,4.95716402506587
1.4014000065042,3.31818181818182,4.95716402506587
1.41808333991496,3.40909090909091,4.91932307830965
1.43476667332573,3.5,4.91932307830965
1.45145000673649,3.59090909090909,4.91932307830965
1.46813334014726,3.68181818181818,4.91932307830965
1.48481667355802,3.77272727272727,4.88148213155342
1.50150000696878,3.84848484848485,4.84364118479719
1.51818334037955,3.92424242424242,4.80580023804097
1.53486667379031,4,4.73011834452851
1.55155000720108,4.07575757575758,4.61659550425982
1.56823334061184,4.15151515151515,4.46523171723491
1.58491667402261,4.21212121212121,4.35170887696624
1.60160000743337,4.28787878787879,4.31386793021001
1.61828334084413,4.36363636363636,4.31386793021
1.6349666742549,4.43939393939394,4.31386793021
1.65165000766566,4.5,4.31386793021
1.66833334107643,4.56060606060606,4.31386793021
1.68501667448719,4.63636363636364,4.35170887696622
1.70170000789796,4.71212121212121,4.38954982372246
1.71838334130872,4.78787878787879,4.38954982372246
1.73506667471948,4.86363636363636,4.38954982372245
1.75175000813025,4.93939393939394,4.46523171723491
1.76843334154101,5.01515151515151,4.61659550425982
1.78511667495178,5.09090909090909,4.7301183445285
1.80180000836254,5.16666666666667,4.80580023804095
1.81848334177331,5.24242424242424,4.88148213155342
1.83516667518407,5.31818181818182,4.91932307830965
1.85185000859483,5.40909090909091,4.91932307830964
1.8685333420056,5.5,4.91932307830965
1.88521667541636,5.59090909090909,4.91932307830965
1.90190000882713,5.68181818181818,4.91932307830964
1.91858334223789,5.77272727272727,4.91932307830964
1.93526667564866,5.84848484848485,4.91932307830965
1.95195000905942,5.92424242424242,4.88148213155342
1.96863334247018,6,4.80580023804096
1.98531667588095,6.07575757575758,4.73011834452851
2.00200000929171,6.15151515151515,4.65443645101605
2.01868334270248,6.22727272727273,4.57875455750359
2.03536667611324,6.3030303030303,4.54091361074736
2.05205000952401,6.37878787878788,4.54091361074736
2.06873334293477,6.45454545454546,4.54091361074736
2.08541667634553,6.53030303030303,4.54091361074737
